timestamp,symbol,open,high,low,close,timeframe,spread
2026-05-04T03:49:00.000Z,XAUUSD,4611.826,4612.208,4609.928,4610.122,M1,28
2026-05-04T03:50:00.000Z,XAUUSD,4610.04,4613.625,4609.194,4611.715,M1,28
2026-05-04T03:51:00.000Z,XAUUSD,4611.66,4612.957,4611.215,4612.442,M1,28
2026-05-04T03:52:00.000Z,XAUUSD,4612.594,4613.589,4612.112,4613.589,M1,28
2026-05-04T03:53:00.000Z,XAUUSD,4613.638,4614.225,4612.449,4612.883,M1,28
2026-05-04T03:54:00.000Z,XAUUSD,4613.007,4614.006,4612.688,4613.26,M1,28
2026-05-04T03:55:00.000Z,XAUUSD,4613.349,4614.434,4612.845,4613.511,M1,28
2026-05-04T03:56:00.000Z,XAUUSD,4613.53,4613.796,4612.133,4612.618,M1,28
2026-05-04T03:57:00.000Z,XAUUSD,4612.345,4614.668,4612.249,4614.628,M1,28
2026-05-04T03:58:00.000Z,XAUUSD,4614.694,4616.471,4614.694,4616.471,M1,28
2026-05-04T03:59:00.000Z,XAUUSD,4616.575,4617.146,4614.917,4614.917,M1,28
2026-05-04T04:00:00.000Z,XAUUSD,4615.081,4615.493,4613.331,4614.076,M1,28
2026-05-04T04:01:00.000Z,XAUUSD,4614.054,4615.238,4612.631,4614.559,M1,28
2026-05-04T04:02:00.000Z,XAUUSD,4614.497,4614.58,4613.063,4613.761,M1,28
2026-05-04T04:03:00.000Z,XAUUSD,4613.744,4613.865,4609.23,4609.28,M1,28
2026-05-04T04:04:00.000Z,XAUUSD,4609.526,4610.453,4607.707,4610.335,M1,28
2026-05-04T04:05:00.000Z,XAUUSD,4610.296,4611.605,4610.056,4610.582,M1,28
2026-05-04T04:06:00.000Z,XAUUSD,4610.595,4611.038,4609.203,4610.781,M1,28
2026-05-04T04:07:00.000Z,XAUUSD,4610.827,4612.154,4610.759,4611.811,M1,28
2026-05-04T04:08:00.000Z,XAUUSD,4611.879,4611.879,4609.408,4609.692,M1,28
2026-05-04T04:09:00.000Z,XAUUSD,4609.801,4610.976,4609.673,4610.885,M1,28
2026-05-04T04:10:00.000Z,XAUUSD,4610.829,4611.215,4610.111,4610.286,M1,28
2026-05-04T04:11:00.000Z,XAUUSD,4610.353,4611.223,4609.851,4610.729,M1,28
2026-05-04T04:12:00.000Z,XAUUSD,4610.77,4610.889,4609.972,4610.739,M1,28
2026-05-04T04:13:00.000Z,XAUUSD,4610.882,4611.969,4610.801,4611.81,M1,28
2026-05-04T04:14:00.000Z,XAUUSD,4611.752,4611.866,4610.719,4611.298,M1,28
2026-05-04T04:15:00.000Z,XAUUSD,4611.307,4611.568,4610.116,4611.568,M1,28
2026-05-04T04:16:00.000Z,XAUUSD,4611.567,4611.922,4611.141,4611.141,M1,28
2026-05-04T04:17:00.000Z,XAUUSD,4611.331,4613.032,4611.149,4612.635,M1,28
2026-05-04T04:18:00.000Z,XAUUSD,4612.877,4613.214,4612.542,4613.006,M1,28
2026-05-04T04:19:00.000Z,XAUUSD,4612.851,4613.136,4611.171,4611.292,M1,28
2026-05-04T04:20:00.000Z,XAUUSD,4611.309,4611.952,4610.679,4611.391,M1,28
2026-05-04T04:21:00.000Z,XAUUSD,4611.429,4611.911,4610.779,4610.845,M1,28
2026-05-04T04:22:00.000Z,XAUUSD,4610.764,4610.764,4608.041,4608.527,M1,28
2026-05-04T04:23:00.000Z,XAUUSD,4608.679,4609.708,4608.146,4609.364,M1,28
2026-05-04T04:24:00.000Z,XAUUSD,4609.244,4610.141,4608.184,4609.162,M1,28
2026-05-04T04:25:00.000Z,XAUUSD,4609.258,4610.776,4608.963,4609.258,M1,28
2026-05-04T04:26:00.000Z,XAUUSD,4609.508,4609.773,4608.445,4608.649,M1,28
2026-05-04T04:27:00.000Z,XAUUSD,4608.92,4608.961,4608.023,4608.208,M1,28
2026-05-04T04:28:00.000Z,XAUUSD,4608.181,4608.576,4607.728,4607.889,M1,28
2026-05-04T04:29:00.000Z,XAUUSD,4608.009,4608.164,4607.105,4608.105,M1,28
2026-05-04T04:30:00.000Z,XAUUSD,4608.098,4608.393,4607.103,4607.75,M1,28
2026-05-04T04:31:00.000Z,XAUUSD,4607.757,4612.309,4607.691,4611.321,M1,28
2026-05-04T04:32:00.000Z,XAUUSD,4611.387,4611.587,4610.454,4610.868,M1,28
2026-05-04T04:33:00.000Z,XAUUSD,4610.755,4610.983,4608.605,4608.959,M1,28
2026-05-04T04:34:00.000Z,XAUUSD,4608.914,4611.084,4608.914,4610.924,M1,28
2026-05-04T04:35:00.000Z,XAUUSD,4611.173,4612.288,4610.558,4612.007,M1,28
2026-05-04T04:36:00.000Z,XAUUSD,4612.196,4612.471,4611.021,4611.528,M1,28
2026-05-04T04:37:00.000Z,XAUUSD,4611.518,4612.605,4611.518,4612.187,M1,28
2026-05-04T04:38:00.000Z,XAUUSD,4612.175,4612.878,4611.549,4611.803,M1,28
2026-05-04T04:39:00.000Z,XAUUSD,4611.924,4611.924,4610.219,4610.293,M1,28
2026-05-04T04:40:00.000Z,XAUUSD,4610.063,4610.733,4610.02,4610.292,M1,28
2026-05-04T04:41:00.000Z,XAUUSD,4610.132,4611.011,4609.024,4609.072,M1,28
2026-05-04T04:42:00.000Z,XAUUSD,4609.082,4609.285,4607.857,4608.287,M1,28
2026-05-04T04:43:00.000Z,XAUUSD,4608.218,4608.467,4607.032,4608.458,M1,28
2026-05-04T04:44:00.000Z,XAUUSD,4608.459,4609.365,4608.375,4609.346,M1,28
2026-05-04T04:45:00.000Z,XAUUSD,4609.307,4609.624,4608.151,4608.61,M1,28
2026-05-04T04:46:00.000Z,XAUUSD,4608.617,4608.895,4607.83,4608.111,M1,28
2026-05-04T04:47:00.000Z,XAUUSD,4608.369,4608.736,4607.919,4608.376,M1,28
2026-05-04T04:48:00.000Z,XAUUSD,4608.392,4608.418,4607.333,4607.57,M1,28
2026-05-04T04:49:00.000Z,XAUUSD,4607.293,4608.762,4607.204,4607.82,M1,28
2026-05-04T04:50:00.000Z,XAUUSD,4607.831,4608.424,4607.04,4608.424,M1,28
2026-05-04T04:51:00.000Z,XAUUSD,4608.202,4610.176,4608.202,4609.542,M1,28
2026-05-04T04:52:00.000Z,XAUUSD,4609.572,4610.474,4609.565,4609.909,M1,28
2026-05-04T04:53:00.000Z,XAUUSD,4610.127,4610.28,4608.157,4608.705,M1,28
2026-05-04T04:54:00.000Z,XAUUSD,4608.746,4608.746,4607.261,4607.261,M1,28
2026-05-04T04:55:00.000Z,XAUUSD,4607.544,4607.544,4605.549,4605.844,M1,28
2026-05-04T04:56:00.000Z,XAUUSD,4605.9,4606.589,4605.252,4605.932,M1,28
2026-05-04T04:57:00.000Z,XAUUSD,4605.89,4607.072,4605.655,4606.847,M1,28
2026-05-04T04:58:00.000Z,XAUUSD,4606.832,4607.621,4606.16,4606.267,M1,28
2026-05-04T04:59:00.000Z,XAUUSD,4606.274,4607.034,4605.703,4606.073,M1,28
2026-05-04T05:00:00.000Z,XAUUSD,4606.152,4606.46,4604.71,4605.387,M1,28
2026-05-04T05:01:00.000Z,XAUUSD,4605.387,4606.447,4605.332,4605.599,M1,28
2026-05-04T05:02:00.000Z,XAUUSD,4605.541,4605.648,4603.603,4604.446,M1,28
2026-05-04T05:03:00.000Z,XAUUSD,4604.233,4604.885,4603.274,4604.196,M1,28
2026-05-04T05:04:00.000Z,XAUUSD,4604.149,4605.097,4603.775,4604.389,M1,28
2026-05-04T05:05:00.000Z,XAUUSD,4604.226,4604.717,4603.525,4604.245,M1,28
2026-05-04T05:06:00.000Z,XAUUSD,4604.32,4606.416,4603.893,4605.823,M1,28
2026-05-04T05:07:00.000Z,XAUUSD,4605.779,4606.907,4604.838,4604.838,M1,28
2026-05-04T05:08:00.000Z,XAUUSD,4605.052,4605.065,4604.11,4604.484,M1,28
2026-05-04T05:09:00.000Z,XAUUSD,4604.451,4606.271,4603.776,4606.17,M1,28
2026-05-04T05:10:00.000Z,XAUUSD,4606.072,4606.743,4604.841,4604.977,M1,28
2026-05-04T05:11:00.000Z,XAUUSD,4605.049,4606.164,4605.023,4606.164,M1,28
2026-05-04T05:12:00.000Z,XAUUSD,4605.964,4606.854,4604.279,4604.279,M1,28
2026-05-04T05:13:00.000Z,XAUUSD,4604.347,4604.347,4601.961,4601.961,M1,28
2026-05-04T05:14:00.000Z,XAUUSD,4601.991,4604.179,4601.807,4603.677,M1,28
2026-05-04T05:15:00.000Z,XAUUSD,4603.745,4604.316,4602.833,4602.853,M1,28
2026-05-04T05:16:00.000Z,XAUUSD,4603.064,4603.661,4601.041,4601.408,M1,28
2026-05-04T05:17:00.000Z,XAUUSD,4601.605,4603.711,4600.83,4602.198,M1,28
2026-05-04T05:18:00.000Z,XAUUSD,4602.135,4604.955,4601.582,4604.267,M1,28
2026-05-04T05:19:00.000Z,XAUUSD,4604.147,4613.003,4603.982,4610.891,M1,28
2026-05-04T05:20:00.000Z,XAUUSD,4610.997,4610.997,4607.646,4609.296,M1,28
2026-05-04T05:21:00.000Z,XAUUSD,4609.273,4609.83,4608.347,4609.395,M1,28
2026-05-04T05:22:00.000Z,XAUUSD,4609.333,4611.685,4608.876,4610.75,M1,28
2026-05-04T05:23:00.000Z,XAUUSD,4610.905,4612.567,4609.628,4610.25,M1,28
2026-05-04T05:24:00.000Z,XAUUSD,4610.242,4610.242,4604.259,4604.874,M1,28
2026-05-04T05:25:00.000Z,XAUUSD,4604.805,4605.349,4601.035,4601.612,M1,28
2026-05-04T05:26:00.000Z,XAUUSD,4601.741,4602.134,4599.587,4601.512,M1,28
2026-05-04T05:27:00.000Z,XAUUSD,4601.569,4601.94,4596.326,4598.43,M1,28
2026-05-04T05:28:00.000Z,XAUUSD,4598.509,4599.593,4597.215,4597.759,M1,28
2026-05-04T05:29:00.000Z,XAUUSD,4597.691,4598.411,4595.565,4596.544,M1,28
2026-05-04T05:30:00.000Z,XAUUSD,4596.616,4598.018,4594.558,4597.536,M1,28
2026-05-04T05:31:00.000Z,XAUUSD,4597.662,4598.95,4596.547,4597.208,M1,28
2026-05-04T05:32:00.000Z,XAUUSD,4597.224,4597.359,4593.196,4594.298,M1,28
2026-05-04T05:33:00.000Z,XAUUSD,4594.305,4594.706,4592.226,4594.044,M1,28
2026-05-04T05:34:00.000Z,XAUUSD,4594.218,4595.73,4592.398,4595.482,M1,28
2026-05-04T05:35:00.000Z,XAUUSD,4595.663,4595.769,4594.011,4594.304,M1,28
2026-05-04T05:36:00.000Z,XAUUSD,4594.369,4596.312,4593.8,4594.692,M1,28
2026-05-04T05:37:00.000Z,XAUUSD,4594.903,4595.81,4593.199,4593.333,M1,28
2026-05-04T05:38:00.000Z,XAUUSD,4593.258,4595.072,4593.138,4594.632,M1,28
2026-05-04T05:39:00.000Z,XAUUSD,4594.702,4596.754,4594.702,4596,M1,28
2026-05-04T05:40:00.000Z,XAUUSD,4596.359,4596.837,4594.701,4594.76,M1,28
2026-05-04T05:41:00.000Z,XAUUSD,4594.616,4596.432,4593.791,4595.139,M1,28
2026-05-04T05:42:00.000Z,XAUUSD,4595.206,4595.557,4593.127,4593.564,M1,28
2026-05-04T05:43:00.000Z,XAUUSD,4593.499,4596.598,4593.499,4596.361,M1,28
2026-05-04T05:44:00.000Z,XAUUSD,4596.305,4598.942,4595.86,4598.743,M1,28
2026-05-04T05:45:00.000Z,XAUUSD,4598.725,4601.821,4598.721,4601.093,M1,28
2026-05-04T05:46:00.000Z,XAUUSD,4601.101,4601.292,4597.822,4599.03,M1,28
2026-05-04T05:47:00.000Z,XAUUSD,4599.235,4599.818,4597.704,4598.2,M1,28
2026-05-04T05:48:00.000Z,XAUUSD,4598.269,4598.977,4597.279,4598.366,M1,28
2026-05-04T05:49:00.000Z,XAUUSD,4598.35,4598.841,4596.997,4597.52,M1,28
2026-05-04T05:50:00.000Z,XAUUSD,4597.591,4597.591,4594.182,4595.689,M1,28
2026-05-04T05:51:00.000Z,XAUUSD,4595.779,4597.155,4595.502,4597.102,M1,28
2026-05-04T05:52:00.000Z,XAUUSD,4597.108,4597.736,4596.773,4596.824,M1,28
2026-05-04T05:53:00.000Z,XAUUSD,4596.865,4598.799,4596.635,4597.05,M1,28
2026-05-04T05:54:00.000Z,XAUUSD,4596.898,4598.375,4596.185,4598.279,M1,28
2026-05-04T05:55:00.000Z,XAUUSD,4598.179,4598.986,4597.242,4598.681,M1,28
2026-05-04T05:56:00.000Z,XAUUSD,4598.739,4601.615,4596.944,4598.677,M1,28
2026-05-04T05:57:00.000Z,XAUUSD,4598.657,4601.365,4598.657,4600.64,M1,28
2026-05-04T05:58:00.000Z,XAUUSD,4600.598,4600.869,4598.618,4600.188,M1,28
2026-05-04T05:59:00.000Z,XAUUSD,4600.081,4600.267,4598.909,4598.909,M1,28
2026-05-04T06:00:00.000Z,XAUUSD,4599.107,4600.5,4597.293,4597.679,M1,28
2026-05-04T06:01:00.000Z,XAUUSD,4597.626,4598.416,4594.701,4595.614,M1,28
2026-05-04T06:02:00.000Z,XAUUSD,4595.537,4596.617,4594.043,4596.406,M1,28
2026-05-04T06:03:00.000Z,XAUUSD,4596.393,4596.393,4593.266,4595.282,M1,28
2026-05-04T06:04:00.000Z,XAUUSD,4595.208,4595.208,4591.419,4593.926,M1,28
2026-05-04T06:05:00.000Z,XAUUSD,4593.865,4593.887,4587.92,4588.577,M1,28
2026-05-04T06:06:00.000Z,XAUUSD,4588.626,4591.285,4587.746,4590.495,M1,28
2026-05-04T06:07:00.000Z,XAUUSD,4590.579,4591.394,4589.824,4591.261,M1,28
2026-05-04T06:08:00.000Z,XAUUSD,4591.403,4593.726,4590.555,4593.297,M1,28
